url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,P,EU,O
wtEto3kup_c,"
          
          
          
          
            Golfe persique : la mer du Moyen-Orient | Le Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.562Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
wtV7oIhwPTQ,"
          
          
          
          
            Union européenne : un penchant vers lest ? | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.581Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,1,0
N8RvEg0iSWE,"
          
          
          
          
            Les enjeux de la rencontre entre Xi Jinping et Emmanuel Macron qui fait polémique
          
        ",HugoDécrypte - Actus du jour,proposal,2024-05-12T00:10:21.587Z,,0,164,92,9VCztIdvbXw,0,0,0,0,1,1,0,0
BpfK5Na1jYg,"
          
          
          
          
            Xi Jinping à Paris : la Chine, faiseuse de paix ou machine de guerre ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-12T00:10:21.591Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
Jvc08gEjYi0,"
          
          
          
          
            Chine - Russie : une amitié déséquilibrée | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.599Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
3GUV7USZhp0,"
          
          
          
          
            Voitures électriques : loffensive chinoise | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.605Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
Zzt-gY9GXLU,"
          
          
          
          
            Soudan : la guerre oubliée | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.610Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
6gj4A1-WObM,"
          
          
          
          
            « L’Europe, c’est… » : 3 clichés passés au crible | ARTE Europe lhebdo
          
        ",ARTE,proposal,2024-05-12T00:10:21.617Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,1,0
p8e0MTsEAc8,"
          
          
          
          
            Visite de Xi Jinping en France, quel avenir pour les relations franco-chinoises ?
          
        ",TV5MONDE Info,proposal,2024-05-12T00:10:21.622Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
taYe5ODqB1E,"
          
          
          
          
            Routes de la soie, le Monopoly de Xi Jinping - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.627Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
x0qdNq4j5rw,"
          
          
          
          
            Rafah : Israël et lobsession des frontières | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.634Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
i3mbpe-Jl3M,"
          
          
          
          
            Raphaël Glucksmann : On fait la même erreur avec Xi Jinping quavec Vladimir Poutine
          
        ",France Inter,proposal,2024-05-12T00:10:21.640Z,,0,164,92,9VCztIdvbXw,0,0,1,0,0,1,1,0
EFJc0hG_8WY,"
          
          
          
          
            Égypte : le syndrome du pharaon - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.648Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
mpvvNvjP0UM,"
          
          
          
          
            Gaza : quelle diplomatie américaine ? | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.654Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
aTkMBfDmpTY,"
          
          
          
          
            Nos guerres ont-elles changé ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.660Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
8J7NL4e10qU,"
          
          
          
          
            Chine : quelle puissance ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.667Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
xtDaC-Ea500,"
          
          
          
          
            Europe de lest : quel élargissement ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.673Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,1,0
xcr1D3JqXVs,"
          
          
          
          
            Poutine-Erdogan, les vigies de la mer Noire - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.680Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
RcR_zz8nlGo,"
          
          
          
          
            Israël-Hezbollah : la guerre daprès ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.686Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
KO3o5dSlgrM,"
          
          
          
          
            Jeux olympiques : une tribune géopolitique | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.693Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
Lvxj5715zBo,"
          
          
          
          
            Portugal, Espagne, Grèce : la revanche des « pays du Club Med »
          
        ",Les Echos,proposal,2024-05-12T00:10:21.699Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
P0b-bU-qay8,"
          
          
          
          
            Chine : krach démographique ? - Le dessous des cartes - L’essentiel | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.704Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
Je1wcEaJKTk,"
          
          
          
          
            Chine : qui a peur de TikTok ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.710Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
ZZFL_OTZiOc,"
          
          
          
          
            Chine-Russie : le double jeu de Xi Jinping agace les occidentaux - Reportage #cdanslair du 06.05.24
          
        ",C dans lair,proposal,2024-05-12T00:10:21.717Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
1XfN6qmZykg,"
          
          
          
          
            Cinq ans dans la Chine de Xi Jinping | Le dessous des cartes- Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.723Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
2IiGyDniE6Y,"
          
          
          
          
            Jeux olympiques : un enjeu géopolitique | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.734Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
TfMWN2Ku78I,"
          
          
          
          
            Élections en Inde : la stratégie Modi | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.740Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
qI_YbMD9Uj8,"
          
          
          
          
            La France, entre puissance et peur du déclin - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.747Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
Tscf97LjapQ,"
          
          
          
          
            États-Unis, Philippines, Japon : face à la Chine | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.754Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
-KpWZC_WI_c,"
          
          
          
          
            Corée du Sud : le demi-pays a trouvé sa voie - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.760Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
j669Q5yGTHs,"
          
          
          
          
            Australie - Nouvelle Zélande : quels liens avec Pékin ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.766Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
OySZ8ZmiQN8,"
          
          
          
          
            Suède : pièce maîtresse pour lOTAN | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.771Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
lQMidSBjxps,"
          
          
          
          
            Oman : stratégique et discret | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.776Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
j3sb1fufUok,"
          
          
          
          
            Union européenne : une ambiance davant-guerre ? | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.783Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,1,0
itACgKWvUOs,"
          
          
          
          
            Russie, Chine, Turquie, Inde, Iran... Les nouveaux empires ?
          
        ",Le Figaro,proposal,2024-05-12T00:10:21.789Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
fGPanmbDByU,"
          
          
          
          
            Élections en Turquie : camouflet pour Erdogan | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.795Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
n-xeg_4sCyA,"
          
          
          
          
            Espagne : une puissance retenue - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.802Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,0,0,1
wQ3QTYU2DkE,"
          
          
          
          
            Xi Jinping et le covid : la Chine à lépreuve - Le Dessous des cartes – L’Essentiel | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.807Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
yOeVALqVpPc,"
          
          
          
          
            Taïwan : la guerre aura-t-elle lieu ? - Leçon de géopolitique du Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:10:21.814Z,,0,164,92,9VCztIdvbXw,0,0,0,0,0,1,0,0
j3sb1fufUok,Union européenne : une ambiance davant-guerre ? | Une leçon de géopolitique | ARTE,Le Dessous des Cartes - ARTE,homepage,2024-05-12T00:10:28.512Z,73.0,0,165,92,,0,0,0,0,0,1,1,0
T8hiDjLgOjY,"Résumé : Après le PSG, le BVB se prend une DÉCULOTTÉE !",beIN SPORTS France,homepage,2024-05-12T00:10:28.523Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
6_L9_JcedUI,Gaza-born activist returns to Japan to support University of Tokyo solidarity encampment,Al Jazeera English,homepage,2024-05-12T00:10:28.531Z,73.0,0,165,92,,0,0,0,0,0,1,0,0
LpQ5R5Ldvoc,"En Macédoine du Nord, les nationalistes donnés vainqueurs des élections",euronews (en français),homepage,2024-05-12T00:10:28.541Z,73.0,0,165,92,,0,0,0,0,0,1,0,0
8A4-R1C3tT8,IDF Spokesperson: IDF is continuing its precise operation against Hamas in Rafah,Israel National News - Arutz Sheva,homepage,2024-05-12T00:10:28.547Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
Yi52f9XtJEo,BEST of the BEST 4.0 - Full Show Live,Gam Music Promo,homepage,2024-05-12T00:10:28.554Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
Ok9wtdyKbfY,Italys falling birth rate is a crisis thats only getting worse,euronews,homepage,2024-05-12T00:10:28.559Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
btSjrAODwVs,Trembling Dog Finally Lets Someone Hold Him | The Dodo,The Dodo,homepage,2024-05-12T00:10:28.567Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
aBrk-TqI3JA,"François-Xavier Bellamy, candidat LR aux élections européennes, au micro de Frédéric Haziza",Radio J,homepage,2024-05-12T00:10:28.574Z,73.0,0,165,92,,0,0,0,1,0,1,1,0
0wiKsoc-DXM,"Aux Pays-Bas, les entreprises de la tech craignent un durcissement de la politique dimmigration",FRANCE 24,homepage,2024-05-12T00:10:28.578Z,73.0,0,165,92,,0,0,0,0,0,1,0,0
PAy1vlKGLfE,Pauline Paccard présente Parlons-en le 8 mai 2024 sur France 24,Visages de France 24,homepage,2024-05-12T00:10:28.585Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
rSfciNzN0k4,How intergenerational connections help older Americans stay happier and healthier,PBS NewsHour,homepage,2024-05-12T00:10:28.590Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
9JiO_PWqpJM,Bon anniversaire Valeurs Actuelles ! Le Moment Meurice,France Inter,homepage,2024-05-12T00:10:28.597Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
NLqKaS5hezE,Jacques Baud - l’Ukraine dans le syndrome des coûts irrécupérables,Max Milo Éditions,homepage,2024-05-12T00:10:28.602Z,73.0,0,165,92,,0,0,0,0,0,1,0,0
VtuffRdjGyg,The Real Reason the US is Invading Haiti w/ Dr. Jemima Pierre,BreakThrough News,homepage,2024-05-12T00:10:28.606Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
gDlb9rYnlqc,Serbia and China mark 25 years since NATO bombed Chinese embassy in Belgrade,Associated Press,homepage,2024-05-12T00:10:28.611Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
PbcML4FqmvU,Lathe Trepanning - 99.9% Not Brain Surgery,Artisan Makes,homepage,2024-05-12T00:10:28.616Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
x0qdNq4j5rw&list=RDCMUCHGMBrXUzClgjEzBMei-Jdw,Mix - Le Dessous des Cartes - ARTE,More from this channel for you,homepage,2024-05-12T00:10:28.622Z,73.0,0,165,92,,0,0,0,0,0,0,0,1
wtEto3kup_c,Golfe persique : la mer du Moyen-Orient | Le Dessous des Cartes | ARTE,Le Dessous des Cartes - ARTE,regular,2024-05-12T00:13:33.951Z,,180000,166,93,,0,0,0,0,0,0,0,1
9VCztIdvbXw,"
          
          
          
          
            Xi Jinping en Europe : plusieurs cartes dans son jeu | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.055Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,1,0
wtV7oIhwPTQ,"
          
          
          
          
            Union européenne : un penchant vers lest ? | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.643Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,1,0
BpfK5Na1jYg,"
          
          
          
          
            Xi Jinping à Paris : la Chine, faiseuse de paix ou machine de guerre ? - 28 Minutes - ARTE
          
        ",28 minutes - ARTE,proposal,2024-05-12T00:13:35.651Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
N0p3RMQ5EQY,"
          
          
          
          
            Les Émirats : une voie singulière au Moyen-Orient - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.658Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
lQMidSBjxps,"
          
          
          
          
            Oman : stratégique et discret | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.663Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
JSLKu1-w0Io,"
          
          
          
          
            Océan Atlantique : géopolitique dun océan - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.670Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
KO3o5dSlgrM,"
          
          
          
          
            Jeux olympiques : une tribune géopolitique | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.678Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
okYlCIWHJEU,"
          
          
          
          
            La Chine, un pays, plusieurs visages - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.685Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
x0qdNq4j5rw,"
          
          
          
          
            Rafah : Israël et lobsession des frontières | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.691Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
sLWCYkM6anc,"
          
          
          
          
            Liberté de la presse : antidote à la tyrannie - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.696Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
eN1BB-xrRIQ,"
          
          
          
          
            Émirats : acteur géopolitique incontournable ? Le Dessous des cartes Une leçon de géopolitique |ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.702Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
ppFY_MSzn4k,"
          
          
          
          
            États-Unis/Chine : lautre guerre froide ? - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.708Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
TfMWN2Ku78I,"
          
          
          
          
            Élections en Inde : la stratégie Modi | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.713Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
5JYvsSCVrhU,"
          
          
          
          
            Californie : les limites du modèle | Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.719Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
mpvvNvjP0UM,"
          
          
          
          
            Gaza : quelle diplomatie américaine ? | LEssentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.725Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
aTkMBfDmpTY,"
          
          
          
          
            Nos guerres ont-elles changé ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.731Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
oTByUrbDznM,"
          
          
          
          
            Qatar : lincontournable du Proche-Orient | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.736Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
6aDvVxKdUdM,"
          
          
          
          
            Spécial Chine - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.741Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
xtDaC-Ea500,"
          
          
          
          
            Europe de lest : quel élargissement ? | Lessentiel du Dessous des Cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.746Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,1,0
D0l8Gc4-2cc,"
          
          
          
          
            Russie : un pays contrasté - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.752Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
n-xeg_4sCyA,"
          
          
          
          
            Espagne : une puissance retenue - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.759Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
cmPtoE4qklo,"
          
          
          
          
            LInde selon Narendra Modi | Une leçon de géopolitique | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.765Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,1,0,0
uLDooxJfcSE,"
          
          
          
          
            Irak : quelle souveraineté ? - Le Dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.773Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
aM6gXi3iNYw,"
          
          
          
          
            Le foot, un enjeu de puissance - Le dessous des cartes | ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.777Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
KwSAtBkMFzQ,"
          
          
          
          
            Océan indien : New Delhi et la mer | Le dessous des cartes - ARTE
          
        ",Le Dessous des Cartes - ARTE,proposal,2024-05-12T00:13:35.782Z,,0,166,93,wtEto3kup_c,0,0,0,0,0,0,0,1
