url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,ED,EG,G,D,C,O,P,EU
eiRDl7OkIp0,"
          
          
          
          
            Fourgon attaqué: lémotion et la colère
          
        ",BFMTV,proposal,2024-05-15T18:31:24.925Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,1,0,0
EZTAe1FBUZQ,"
          
          
          
          
            Attaque d’un fourgon pénitentiaire : deux agents tués, deux blessés avec pronostic vital engagé
          
        ",Europe 1,proposal,2024-05-15T18:31:24.934Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
zEorok8np74,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : comment sorganise la traque de Mohamed Amra et ses complices ?
          
        ",Europe 1,proposal,2024-05-15T18:31:24.941Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
sW6H-r-0SAI,"
          
          
          
          
            Lutte contre le narcotrafic: les propositions chocs du Sénat
          
        ",Le Figaro Actualités,proposal,2024-05-15T18:31:24.947Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,1,0,0
niH8ZOtGEy0,"
          
          
          
          
            Mon fils a pris perpétuité: le témoignage du père dun agent tué lors de lattaque du fourgon
          
        ",BFMTV,proposal,2024-05-15T18:31:24.954Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/kyUZ1AyL10I,"
          
          
          
          
            🗣️ Valérie Hayer : Je ne fais pas de lien entre limmigration et la délinquance #shorts
          
        ",Europe 1,proposal,2024-05-15T18:31:24.962Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,1,0,1,1
nlRN7SdNf_s,"
          
          
          
          
            Scènes de chaos en Nouvelle-Calédonie : létat durgence annoncé
          
        ",Europe 1,proposal,2024-05-15T18:31:24.968Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
9ea2TLBCwEc,"
          
          
          
          
            Attaque mortelle d’un fourgon pénitentiaire : Cest sur nos lois quon a tiré, dénonce Attal
          
        ",Public Sénat,proposal,2024-05-15T18:31:24.976Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,1,0,1,0
MNn91raEYBI,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : Elle illustre tous les maux qui touchent la délinquance
          
        ",Europe 1,proposal,2024-05-15T18:31:24.983Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:31:24.990Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,1,0,0
iZ3o_5RCTZs,"
          
          
          
          
            C’était un frère, mon futur témoin, le meilleur ami d’une victime de l’attaque raconte sa peine
          
        ",Europe 1,proposal,2024-05-15T18:31:24.997Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
hvjWw9SwkVs,"
          
          
          
          
            Attaque du fourgon pénitentiaire : On est dans une société extrêmement violente
          
        ",Europe 1,proposal,2024-05-15T18:31:25.007Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
WazrsWXi44k,"
          
          
          
          
            CORRUPTION : LUNION EUROPÉENNE EST-ELLE GOUVERNÉE PAR LES LOBBIES ?
          
        ","BLAST, Le souffle de linfo",proposal,2024-05-15T18:31:25.015Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
vY1N58zdnw4,"
          
          
          
          
            LHeure des Pros - Attaque du fourgon pénitentiaire : Il faut renverser la table !
          
        ",Europe 1,proposal,2024-05-15T18:31:25.025Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
0RzE7RrMhXg,"
          
          
          
          
            La Nouvelle Calédonie placée en état d’urgence sur décret présidentiel
          
        ",Europe 1,proposal,2024-05-15T18:31:25.034Z,,0,83,47,OOl1-j4oCEI,0,0,0,0,0,0,1,1
SB6sx6wQF40,Migrants : un nettoyage social à Paris avant les JO 2024 ? • FRANCE 24,FRANCE 24,homepage,2024-05-15T18:32:11.029Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
IF_wxdqzgpo,🔴🔵 NICE - PSG LIVE / 🔥ALLEZ PARIS! / 🚨LAVANT DERNIER MATCH DE LA SAISON ET DMBAPPE! / LIGUE 1,L' immigré parisien,homepage,2024-05-15T18:32:11.043Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
hvjWw9SwkVs,Attaque du fourgon pénitentiaire : On est dans une société extrêmement violente,Europe 1,homepage,2024-05-15T18:32:11.048Z,37.0,0,84,47,,0,0,0,0,0,0,1,1
e5qYgORcXns,"Julien Masson, porte-parole du Rassemblement national en Ille-et-Vilaine",Bretagne 5,homepage,2024-05-15T18:32:11.052Z,37.0,0,84,47,,1,0,0,0,0,0,1,0
PS1Kn8F20iM,Radiant Red Panda Captivating Viewers,Red Panda Cutest,homepage,2024-05-15T18:32:11.057Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
_SWpINNGrDw,JT DU 14-05-2024,CALEDONIA,homepage,2024-05-15T18:32:11.064Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
ZsNygQZMXZg,How US Moves Billions $ Worth of Heavy Military Equipment by Sea,Fluctus,homepage,2024-05-15T18:32:11.069Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
1Ep7p0M-5Y8,Le Monde Ou Rien | Un documentaire sur le Bodybuilding Féminin [4K] | AJIME Productions,Aurélien Marco,homepage,2024-05-15T18:32:11.073Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
expymfLiaE4,Go fast sur l’autoroute : regardez cette spectaculaire intervention du GIGN,TF1 INFO,homepage,2024-05-15T18:32:11.077Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
-3BN23YaC2I,"🔴 DIRECT - Lintégrale de linterview de Dominique Schelcher, PDG de Système U",RMC,homepage,2024-05-15T18:32:11.081Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
EwNnuCL4s1Y,Nouméa dans la spirale de la violence,BFMTV,homepage,2024-05-15T18:32:11.086Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
ya3OADmwo0o,Ces Néo-Calédoniens nous racontent leur quotidien bouleversé par les émeutes,LeHuffPost,homepage,2024-05-15T18:32:11.092Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
pRpZ35B4Jfw,"Emeutes en Nouvelle-Calédonie : Trois morts, lEtat durgence instauré",20 Minutes France,homepage,2024-05-15T18:32:11.098Z,37.0,0,84,47,,0,0,0,0,0,0,1,0
fCed4sJcgOs,"Etat durgence en Nouvelle-Calédonie, duel Trump/Biden… - Le 5/5 - C à Vous - 15/05/2024",C à vous,homepage,2024-05-15T18:32:11.102Z,37.0,0,84,47,,1,0,0,0,1,0,1,0
0RzE7RrMhXg,La Nouvelle Calédonie placée en état d’urgence sur décret présidentiel,Europe 1,homepage,2024-05-15T18:32:11.106Z,37.0,0,84,47,,0,0,0,0,0,0,1,1
IIv16UXlBjQ,Nouvelle-Calédonie : projet de loi constitutionnelle adopté - 14/05/2024,LCP - Assemblée nationale,homepage,2024-05-15T18:32:11.110Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
6X28pRrg6gg,"Eure, Nouvelle-Calédonie : Gérald Darmanin va craquer",RTL  ,homepage,2024-05-15T18:32:11.114Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
u1JxM9glM7s,Emeutes en Nouvelle-Calédonie: 4 morts et létat durgence annoncé | AFP,AFP,homepage,2024-05-15T18:32:11.118Z,37.0,0,84,47,,0,0,0,0,0,0,1,0
-N7qs-uPNr0,Inaugurazione cantierizzazione del Deposito mezzi (BRT) con Matteo Salvini,Cronache Tarantine,homepage,2024-05-15T18:32:11.124Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
5VxV2louFq8,Father Attacks His Daughters Killer in Court,The Wall Street Journal,homepage,2024-05-15T18:32:11.129Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
bMksKpjbFK4,1er Meeting de Jean pour son Retour Chez Reconquête | Paris,Jean Messiha,homepage,2024-05-15T18:32:11.132Z,37.0,0,84,47,,1,0,0,0,0,0,1,0
T6Sb1h44CQE,"Mireille Dumas retrouve Charlie, enfant HPI | INA Mireille Dumas",INA Mireille Dumas,homepage,2024-05-15T18:32:11.136Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
_9a2viwPvnQ,The amazing kitten raises six ducklings. The mother duck is too lazy. They go on a trip.🤣Cute funny,土豆の日記Cat's diary,homepage,2024-05-15T18:32:11.141Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
8Hro3r1gNBU,Jean Reno ouvre un nouveau chapitre - C à Vous - 13/05/2024,C à vous,homepage,2024-05-15T18:32:11.145Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
ShFHti2aAmY,Lion Surprised Wildlife Photographers When He was Taking Pictures of a Pride,Your Top 10s,homepage,2024-05-15T18:32:11.149Z,37.0,0,84,47,,0,0,0,0,0,1,0,0
mL8O7yrv1jY,Fourgon attaqué : Interpol diffuse une notice rouge pour le fugitif - C à Vous - 15/05/2024,C à vous,regular,2024-05-15T18:32:22.747Z,,6000,85,48,,0,0,0,0,0,1,0,0
OOl1-j4oCEI,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : la traque continue après l’évasion sanglante de la Mouche
          
        ",Europe 1,proposal,2024-05-15T18:32:23.518Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,0,1,1
P7AfhPYpG9k,"
          
          
          
          
            Affaire Benitez : le légionnaire et les disparues de Perpignan - C à Vous - 15/05/2024
          
        ",C à vous,proposal,2024-05-15T18:32:23.530Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
eiRDl7OkIp0,"
          
          
          
          
            Fourgon attaqué: lémotion et la colère
          
        ",BFMTV,proposal,2024-05-15T18:32:23.581Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
WTSsLL_DTbU,"
          
          
          
          
            Dieudonné - En Vérité - complet 1h22 - 2019
          
        ",PAPO GAMING,proposal,2024-05-15T18:32:23.615Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/tEqbNwEBjGg,"
          
          
          
          
            Qui est Mohammed AMRA ? #incarville  #evasion #normandie
          
        ",France 3 Normandie,proposal,2024-05-15T18:32:23.623Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
eMobcMi5f0k,"
          
          
          
          
            Zidane de retour sur la pelouse des Girondins de Bordeaux - La Story - C à Vous - 15/05/2024
          
        ",C à vous,proposal,2024-05-15T18:32:23.628Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
VJR_VHrRUrs,"
          
          
          
          
            Lopération prisons mortes sera maintenue, dit lintersyndicale pénitentiaire | AFP Extrait
          
        ",AFP,proposal,2024-05-15T18:32:23.633Z,,0,85,48,mL8O7yrv1jY,1,0,0,0,0,0,1,0
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:32:23.638Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
BnjU3FGApIk,"
          
          
          
          
            Ni parloir, ni activités : les surveillants bloquent laccès à la prison de Villepinte
          
        ",Le Parisien,proposal,2024-05-15T18:32:23.644Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
7Tczx9CTb3I,"
          
          
          
          
            Un homme tué par balle dans le 20ᵉ arrondissement de Paris : un cuisinier témoigne
          
        ",Le Nouvel Obs,proposal,2024-05-15T18:32:23.649Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
wQ8wfW8ToiE,"
          
          
          
          
            Tous les monstres sacrés du cinéma français - Marie Colmant et Gérard Lefort - C à Vous - 14/05/2024
          
        ",C à vous,proposal,2024-05-15T18:32:23.656Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
LbWWDV-5ZFA,"
          
          
          
          
            « Jétais trop paniquée » : Anaïs a vécu l’évasion sanglante au péage d’Incarville
          
        ",Le Parisien,proposal,2024-05-15T18:32:23.663Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
MlgyXwbaiHY,"
          
          
          
          
            La France, un narco-État ? Béatrice Brugère, magistrate est linvitée des GG
          
        ",RMC,proposal,2024-05-15T18:32:23.668Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,0,1,0
niH8ZOtGEy0,"
          
          
          
          
            Mon fils a pris perpétuité: le témoignage du père dun agent tué lors de lattaque du fourgon
          
        ",BFMTV,proposal,2024-05-15T18:32:23.675Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
zEorok8np74,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : comment sorganise la traque de Mohamed Amra et ses complices ?
          
        ",Europe 1,proposal,2024-05-15T18:32:23.688Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,0,1,1
mxSmOSC6qbA,"
          
          
          
          
            Alors les cannois contents que C à Vous soit de retour au Festival de Cannes ? - L’ABC - 14/05/2024
          
        ",C à vous,proposal,2024-05-15T18:32:23.693Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
3eZd1vdfX7k,"
          
          
          
          
            À Fleury-Mérogis, l’attaque d’Incarville n’étonne pas ces agents pénitentiaires
          
        ",LeHuffPost,proposal,2024-05-15T18:32:23.698Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
Jv2mKee3E4I,"
          
          
          
          
            Les images de lattaque du fourgon pénitentiaire
          
        ",BFMTV,proposal,2024-05-15T18:32:23.702Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
paJhgtttXo8,"
          
          
          
          
            En France, un système pénitentiaire à bout de souffle ? - Anne Rosencher - C à vous - 15/05/2024
          
        ",C à vous,proposal,2024-05-15T18:32:23.707Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
EDzVxTQ6LZ0,"
          
          
          
          
            Blocage de la maison darrêt de Pau
          
        ",France 3 Nouvelle-Aquitaine,proposal,2024-05-15T18:32:23.712Z,,0,85,48,mL8O7yrv1jY,0,0,0,0,0,1,0,0
TBu-cgi7joc,“Des chiffres et des lettres” : le plus ancien jeu télé s’arrête - La Story - C à Vous - 06/05/2024,C à vous,homepage,2024-05-15T18:32:28.831Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
c5OdCqUWRyo,Chant du départ - National Anthem of The First French Empire,Ingen,homepage,2024-05-15T18:32:28.854Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
C_zk3-0BpAI,"Dupond-Moretti, votre politique est un fiasco !",La France insoumise - Groupe parlementaire,homepage,2024-05-15T18:32:28.861Z,38.0,0,86,48,,0,1,0,0,1,0,1,0
-s0N6Z4lGi4,Réveiller lEurope - Amiens,Place publique,homepage,2024-05-15T18:32:28.867Z,38.0,0,86,48,,0,0,0,0,0,0,1,1
l8PMl7tUDIE,FRANCE 24 – EN DIRECT – Info et actualités internationales en continu 24h/24,FRANCE 24,homepage,2024-05-15T18:32:28.874Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
qMDdvpX_QGs,Golden Heart (888 Hz) | 1 hour handpan music | Malte Marten,Malte Marten,homepage,2024-05-15T18:32:28.881Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
LmsfSFsf2Mg,"Travail de nuit, concurrence forte... Les rechargeurs de trottinettes se font la guerre à Paris",Immersion ▸ reportages et documentaires,homepage,2024-05-15T18:32:28.889Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
sYjvGp0Hrjo,"Européennes : Valérie Hayer, le boulet des macronistes",Pure Politique,homepage,2024-05-15T18:32:28.895Z,38.0,0,86,48,,0,0,0,0,1,0,1,1
xY7nTGAVANo,When They Meet Their New Baby Brother For The First Time! (Cutest Ever!!),Life with Malamutes,homepage,2024-05-15T18:32:28.901Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
EwNnuCL4s1Y,Nouméa dans la spirale de la violence,BFMTV,homepage,2024-05-15T18:32:28.906Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
ya3OADmwo0o,Ces Néo-Calédoniens nous racontent leur quotidien bouleversé par les émeutes,LeHuffPost,homepage,2024-05-15T18:32:28.912Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
pRpZ35B4Jfw,"Emeutes en Nouvelle-Calédonie : Trois morts, lEtat durgence instauré",20 Minutes France,homepage,2024-05-15T18:32:28.918Z,38.0,0,86,48,,0,0,0,0,0,0,1,0
fCed4sJcgOs,"Etat durgence en Nouvelle-Calédonie, duel Trump/Biden… - Le 5/5 - C à Vous - 15/05/2024",C à vous,homepage,2024-05-15T18:32:28.923Z,38.0,0,86,48,,1,0,0,0,1,0,1,0
0RzE7RrMhXg,La Nouvelle Calédonie placée en état d’urgence sur décret présidentiel,Europe 1,homepage,2024-05-15T18:32:28.928Z,38.0,0,86,48,,0,0,0,0,0,0,1,1
IIv16UXlBjQ,Nouvelle-Calédonie : projet de loi constitutionnelle adopté - 14/05/2024,LCP - Assemblée nationale,homepage,2024-05-15T18:32:28.933Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
6X28pRrg6gg,"Eure, Nouvelle-Calédonie : Gérald Darmanin va craquer",RTL  ,homepage,2024-05-15T18:32:28.941Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
u1JxM9glM7s,Emeutes en Nouvelle-Calédonie: 4 morts et létat durgence annoncé | AFP,AFP,homepage,2024-05-15T18:32:28.946Z,38.0,0,86,48,,0,0,0,0,0,0,1,0
fj4DedBdFCY,ROMA-FROSINONE 14/05/24 – CONSEGNA ATTESTATI D’ONORE,Radio DolceMusica by ITR,homepage,2024-05-15T18:32:28.950Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
2wDMHF9RRG4,UNITED STATES AIR FORCE FIRST FEMALE F35 DEMO PILOT - KRISTIN BEO WOLFE - AVIATION NATION 2022  4K,Dafydd Phillips,homepage,2024-05-15T18:32:28.955Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
hvjWw9SwkVs,Attaque du fourgon pénitentiaire : On est dans une société extrêmement violente,Europe 1,homepage,2024-05-15T18:32:28.962Z,38.0,0,86,48,,0,0,0,0,0,0,1,1
KSprbvhRNGg,Brian May et Jean-Michel Jarre en concert à Bratislava,euronews (en français),homepage,2024-05-15T18:32:28.966Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
bBs1dqB0las,At The Bookshop In Slow French | Super Easy French 163,Easy French,homepage,2024-05-15T18:32:28.972Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
lGFfp9HxK00,Camille Cottin ouvre avec brio le Festival de Cannes 2024 ! 🎬,france tv,homepage,2024-05-15T18:32:28.978Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
FmhHZpOpAAc,Zaho de Sagazan reprend Modern Love pour Greta Gerwig - Festival de Cannes 2024,france tv,homepage,2024-05-15T18:32:28.983Z,38.0,0,86,48,,0,0,0,0,0,0,1,0
Z5oqRlkvHCY,Slimane - Mon Amour Live Finale de lEurovision 2024 !,Slimane,homepage,2024-05-15T18:32:28.989Z,38.0,0,86,48,,0,0,0,0,0,1,0,0
OOl1-j4oCEI,Attaque dun fourgon pénitentiaire : la traque continue après l’évasion sanglante de la Mouche,Europe 1,regular,2024-05-15T18:32:37.730Z,,6000,87,49,,0,0,0,0,0,0,1,1
mL8O7yrv1jY,"
          
          
          
          
            Fourgon attaqué : Interpol diffuse une notice rouge pour le fugitif - C à Vous - 15/05/2024
          
        ",C à vous,proposal,2024-05-15T18:32:38.117Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,1,0,0
rGsc6lcu9J0,"
          
          
          
          
            La RATP veut licencier 30 chauffeurs de bus, accusés d’être chauffeurs VTC pendant leurs arrêts m…
          
        ",Europe 1,proposal,2024-05-15T18:32:38.127Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,0,1,1
ttps://www.youtube.com/shorts/tEqbNwEBjGg,"
          
          
          
          
            Qui est Mohammed AMRA ? #incarville  #evasion #normandie
          
        ",France 3 Normandie,proposal,2024-05-15T18:32:38.132Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,1,0,0
VJR_VHrRUrs,"
          
          
          
          
            Lopération prisons mortes sera maintenue, dit lintersyndicale pénitentiaire | AFP Extrait
          
        ",AFP,proposal,2024-05-15T18:32:38.139Z,,0,87,49,OOl1-j4oCEI,1,0,0,0,0,0,1,0
sYMtpVWLtfE,"
          
          
          
          
            Quelle situation dans les prisons en France ? Lancien détenu Pierre Botton livre son témoignage
          
        ",Europe 1,proposal,2024-05-15T18:32:38.148Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,0,1,1
TvVed4sbgSs,"
          
          
          
          
            Gérald Darmanin : Rien nest récréatif dans la drogue, tout est mortel
          
        ",RTL  ,proposal,2024-05-15T18:32:38.153Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,1,0,0
eiRDl7OkIp0,"
          
          
          
          
            Fourgon attaqué: lémotion et la colère
          
        ",BFMTV,proposal,2024-05-15T18:32:38.160Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,1,0,0
NqNsgO4_evc,"
          
          
          
          
            Attaque dun fourgon pénitentiaire : comment la traque de Mohamed Amra sorganise-t-elle ?
          
        ",Europe 1,proposal,2024-05-15T18:32:38.165Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,0,1,1
-k6Hm0uOeM0,"
          
          
          
          
            Une faillite, un échec, Bruno Retailleau réagit au meurtre des agents pénitentiaires dans lEure
          
        ",Public Sénat,proposal,2024-05-15T18:32:38.170Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,1,0,0
ttps://www.youtube.com/shorts/EbJPSrJi-7M,"
          
          
          
          
            🗣️ Nous les traquerons, promet Gabriel Attal après lattaque dun fourgon pénitentiaire
          
        ",LCI,proposal,2024-05-15T18:32:38.176Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,1,0,1,0
7Noj4BxJ99k,"
          
          
          
          
            «Les prisons françaises sont trop laxistes» : à Lille-Sequedin, le ras-le-bol des agents pénitent…
          
        ",Europe 1,proposal,2024-05-15T18:32:38.181Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,0,1,1
ffhGb9KEm10,"
          
          
          
          
            EN DIRECT - Violences en Nouvelle-Calédonie : létat durgence entre en vigueur dès 20 heures, he…
          
        ",Europe 1,proposal,2024-05-15T18:32:38.188Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,0,1,1
WmXZueF8feQ,"
          
          
          
          
            Fourgon attaqué : Qui est le fugitif Mohamed Amra, alias « la mouche » ?
          
        ",20 Minutes France,proposal,2024-05-15T18:32:38.196Z,,0,87,49,OOl1-j4oCEI,0,0,0,0,0,1,0,0
