url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id,parti,Unnamed: 11,ED,EG,G,D,C,P,EU,O
YaKztd2Lsto,Aya Nakamura - La dot (Clip officiel),Aya Nakamura,homepage,2024-05-09T00:50:59.244Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
aVIuFh-A8jM,Suivez en direct le meeting du Rassemblement National depuis Saint-Avold (57).,Jordan Bardella,homepage,2024-05-09T00:50:59.251Z,9.0,0,53,44,,,,1,0,0,0,0,1,1,0
0YXIHBYICPs,Marion Maréchal invitée de Cyril Hanouna sur TPMP,Marion Maréchal,homepage,2024-05-09T00:50:59.255Z,9.0,0,53,44,,,,1,0,0,0,0,1,0,0
9zd4tI_ZWXc,Ferrari Purosangue v Lamborghini Urus: DRAG RACE,carwow,homepage,2024-05-09T00:50:59.261Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
vlTfvaqWIaA,JE REJOINS RECONQUETE DANS LE COMBAT DES ÉLECTIONS  EUROPÉENNES !!!,Jean Messiha,homepage,2024-05-09T00:50:59.266Z,9.0,0,53,44,,,,1,0,0,0,0,1,1,0
tkFAzDwQGus,Élections européennes : le débat entre Marion Maréchal (Reconquête) et Valérie Hayer (Renaissance),Europe 1,homepage,2024-05-09T00:50:59.270Z,9.0,0,53,44,,,,1,0,0,0,1,1,1,0
yEyr-M0AdSE,ZEN #14 avec Natoo - Saison 3,Zen Emission,homepage,2024-05-09T00:50:59.275Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
5oRnEryfoHI,LE GRAND DÉBAT (ft Mcfly & Carlito),Djilsi,homepage,2024-05-09T00:50:59.280Z,9.0,0,53,44,,,,0,0,0,0,0,1,0,0
nxPpvbQqXuE,Quest devenu le tout premier Influvoleur ?,Simon Puech,homepage,2024-05-09T00:50:59.285Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
55KasQd_68Y,CACHE-CACHE ÉDITION CAMOUFLAGE EXTRÊME  #4,Amixem,homepage,2024-05-09T00:50:59.291Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
KWrGU0OqSX8,jai acheté LES PIRES colis mystères de GAMER,CYRILmp4,homepage,2024-05-09T00:50:59.297Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
sa1AxVtBEh4,Elle affiche... SES PARENTS ! 🤣,Thomas Angelvy,homepage,2024-05-09T00:50:59.303Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
JGVq7J5_sTk,Live at Met Gala 2024 With Vogue,Vogue,homepage,2024-05-09T00:50:59.309Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
cbyMe-0sSok,MAYADORABLE BALANCE SON FRIGO ! (je découvre des trucs.... Beanz ? Gravy ?) ft. @Mayadorable,Juju Fitcats,homepage,2024-05-09T00:50:59.314Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
LxMKAuE8SeA,De lARRESTATION a lINATTENDU : La suite de lhistoire,HuGo Pro,homepage,2024-05-09T00:50:59.319Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
qaiSt21-E3I,"PSG 0-1 Dortmund | Kylian Mbappé Est Un Menteur ! (Yungsteph, Coup De Gueule)",PSGfanTV,homepage,2024-05-09T00:50:59.325Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
DFaUqSj-HHI,Mylène Farmer - Nevermore Le Film (Teaser # 1),Mylène Farmer,homepage,2024-05-09T00:50:59.329Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
vUTOEA5FgXE,Jai pris en main les nouveaux iPad Pro OLED 2024 !,TheiCollection,homepage,2024-05-09T00:50:59.333Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
KeVGsOFrMwA,Yoann Gillet intervient à lAssemblée nationale sur le Pacte sur la migration et l’asile,Yoann Gillet,homepage,2024-05-09T00:50:59.338Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
YDVLUssrmKU,The Final Hours of TITANIC - New 2024 Animation,Titanic: Honor and Glory,homepage,2024-05-09T00:50:59.343Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
zIxuYURvAIE,On regarde les moments les plus fous de Cash Investigation avec Élise Lucet,france tv,homepage,2024-05-09T00:50:59.347Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
V28zHfFbTv0,40000 EURO PRICE KANGAL DOGS | AWASOME  QUALITY !!!,Birol Başyiğit,homepage,2024-05-09T00:50:59.351Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
hHnl-nGz__k,Ip Man vs karate master Donnie Yen vs Chris Collins Ip Man 4 The Finale,Chris Collins,homepage,2024-05-09T00:50:59.355Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
UqHf1k4vMA4,Loris Giuliano & Pierre Niney en balade,Station Service,homepage,2024-05-09T00:50:59.360Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
QAbghEUHj40,"Israël sous la pression de Washington, Biden agite la menace de suspendre les livraisons darmes",FRANCE 24,homepage,2024-05-09T00:50:59.366Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
BHgTDgSbCRo,"Avions noyés et pistes sous-marines : au Brésil, un aéroport submergé par les eaux",LeHuffPost,homepage,2024-05-09T00:50:59.370Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
g_QXn64rg88,Les manifestations détudiants en soutien à Gaza se poursuivent en Europe,euronews (en français),homepage,2024-05-09T00:50:59.376Z,9.0,0,53,44,,,,0,0,0,0,0,1,1,0
kyiwAmF2OTw,Revivez les commémorations du 8-Mai présidées par Emmanuel Macron,LCI,homepage,2024-05-09T00:50:59.383Z,9.0,0,53,44,,,,0,0,0,0,1,1,0,0
6yaX_GVA7fU,David Baverez (économiste spécialiste de l’Asie) : Quel bilan de la visite de Xi Jinping à Paris ?,BFM Business,homepage,2024-05-09T00:50:59.388Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
JT-eGxV-iww,Emmanuel Macron s’exprime sur la natalité et la GPA dans Elle : un nouveau cheval de bataille pou…,Europe 1,homepage,2024-05-09T00:50:59.393Z,9.0,0,53,44,,,,0,0,0,0,1,1,1,0
nKSQxf1PU3Y,Ukraine : nouvelle attaque contre les infrastructures énergétiques,TV5MONDE Info,homepage,2024-05-09T00:50:59.397Z,9.0,0,53,44,,,,0,0,0,0,0,1,0,0
OtMYeTvt99M,Les rassemblements étudiants propalestiniens continuent en Europe | AFP,AFP,homepage,2024-05-09T00:50:59.401Z,9.0,0,53,44,,,,0,0,0,0,0,1,1,0
N4QF7u2NEEg,Cyberattaque à lhôpital de Cannes : le groupe de hackers Lockbit 3.0 demande une rançon,France 3 Provence-Alpes-Côte d'Azur,homepage,2024-05-09T00:50:59.407Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
wGGPmKD2p6I,"Pourparlers au Caire : Ça pourrait être un vrai cessez-le-feu, mais temporaire au Proche-Orient",franceinfo,homepage,2024-05-09T00:50:59.412Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
_-lfyTruY5s,"Diên Biên Phu : la guerre dIndochine, une affaire franco-chinoise ? • RFI",RFI,homepage,2024-05-09T00:50:59.416Z,9.0,0,53,44,,,,0,0,0,0,0,0,0,1
piDl2rGWQ-Y,Un débat entre Jordan Bardella et Gabriel Attal aura lieu sur France 2 jeudi 23 mai,Ouest-France,homepage,2024-05-09T00:50:59.421Z,9.0,0,53,44,,,,1,0,0,0,1,1,1,0
87eTnw3-EIU,Gilles attaque Géraldine sur ses positions concernant Aya Nakamura : elle envisage de porter PLAINTE,Touche pas à mon poste !,regular,2024-05-09T00:54:04.291Z,,180000,54,45,,,,0,0,0,0,0,0,0,1
T90gtGVV_VM,"
          
          
          
          
            Edith Piaf vs Eric Zemmour | Cécile Giroud & Kody | Le Grand Cactus 152
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:54:05.552Z,,0,54,45,87eTnw3-EIU,,,1,0,0,0,0,1,0,0
g_t3r22h_3o,"
          
          
          
          
            2024 04 19 6 MELENCHON ANTISEM
          
        ",Marc Warnod,proposal,2024-05-09T00:54:05.585Z,,0,54,45,87eTnw3-EIU,,,0,1,0,0,0,1,0,0
P4JQG57ExTI,"
          
          
          
          
            Travaux dintérêt éducatif pour mineurs : violent CLASH entre les chroniqueurs ! - FAH
          
        ",Touche pas à mon poste !,proposal,2024-05-09T00:54:05.595Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
h_l5wJK7ZJ4,"
          
          
          
          
            Cours de géopolitique de BISTROT selon Géraldine Maillet
          
        ",CYRIL HANOUNA,proposal,2024-05-09T00:54:05.601Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,1,0,0
hdiI0tDElJE,"
          
          
          
          
            Francky Vincent compare Aya Nakamura à une Twingo | Émission complète du 18 avril | TPMP Replay
          
        ",TPMP XXL,proposal,2024-05-09T00:54:05.606Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
DNQgNdDjZmE,"
          
          
          
          
            Ces ANIMATEURS ENNEMIS DISENT LA VÉRITÉ sur CYRIL HANOUNA ! 2/3 (TPMP)
          
        ",Rou,proposal,2024-05-09T00:54:05.610Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
6d3R-lFCD_U,"
          
          
          
          
            Énorme clash entre Marion Maréchal et Gilles Verdez !
          
        ",CYRIL HANOUNA,proposal,2024-05-09T00:54:05.615Z,,0,54,45,87eTnw3-EIU,,,1,0,0,0,0,1,0,0
UZ8avidOW7Y,"
          
          
          
          
            Est-ce un appel à la violence de la part de Mahaut Drama : Gilles dans le DÉNI ?
          
        ",Touche pas à mon poste !,proposal,2024-05-09T00:54:05.621Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
0YXIHBYICPs,"
          
          
          
          
            Marion Maréchal invitée de Cyril Hanouna sur TPMP
          
        ",Marion Maréchal,proposal,2024-05-09T00:54:05.629Z,,0,54,45,87eTnw3-EIU,,,1,0,0,0,0,1,0,0
VWbH7GlXetc,"
          
          
          
          
            Des OBJETS improbables dans des cadavres ! Ce médecin légiste dévoile - FAH
          
        ",Touche pas à mon poste !,proposal,2024-05-09T00:54:05.635Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
2WNPI6QcetA,"
          
          
          
          
            P&G no17 : Point sur Ukraine, stratégie OTAN et USA, Positions Candidats Fr au PE sur le conflit.
          
        ",Paix et Guerre par Caroline Galactéros,proposal,2024-05-09T00:54:05.641Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,1,0,0
64eSyqiT2hY,"
          
          
          
          
            Tariq Ramadan clash Caroline Fourest Débat face à face
          
        ",actualitetv,proposal,2024-05-09T00:54:05.646Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,1,0,0
rQgFSeYaVo8,"
          
          
          
          
            Neutralité religieuse : le coup de gueule de Raymond sur le vivre ensemble !
          
        ",CYRIL HANOUNA,proposal,2024-05-09T00:54:05.653Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
-SIE6nwOvU4,"
          
          
          
          
            JORDAN BARDELLA RECADRE GABRIEL ATTAL ET CLASH CLÉMENTINE AUTAIN !
          
        ",frenchmapper__,proposal,2024-05-09T00:54:05.659Z,,0,54,45,87eTnw3-EIU,,,1,1,0,0,1,1,1,0
6RrEa09koOo,"
          
          
          
          
            Ce médecin légiste révèle des histoires folles de cadavre ! - FAH
          
        ",Touche pas à mon poste !,proposal,2024-05-09T00:54:05.664Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
XtwzRYSRBtc,"
          
          
          
          
            Louis Boyard de retour, le plateau EXPLOSE ! | Les Grandes Gueules
          
        ",Les Grandes Gueules,proposal,2024-05-09T00:54:05.669Z,,0,54,45,87eTnw3-EIU,,,0,1,0,0,0,1,0,0
gm6SnHQQZbU,"
          
          
          
          
            Cachetonner en boîte : les chroniqueurs vont en boîte SANS Cyril !
          
        ",Touche pas à mon poste !,proposal,2024-05-09T00:54:05.676Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,0,0,1
Jcmopxh-GpQ,"
          
          
          
          
            BARDELLA DÉTRUIT SOTTO SUR LE PLATEAU DE TÉLÉMATIN
          
        ",Nouvelle_Vision,proposal,2024-05-09T00:54:05.681Z,,0,54,45,87eTnw3-EIU,,,1,0,0,0,0,1,1,0
E2q0aaw-HV4,"
          
          
          
          
            Jean-Michel Maire avoue ne jamais voter aux présidentielles !
          
        ",CYRIL HANOUNA,proposal,2024-05-09T00:54:05.686Z,,0,54,45,87eTnw3-EIU,,,0,0,0,0,0,1,0,0
g4nX3kobyfA,Face à Michel Onfray (18ème semaine). CNews du 04/05/2024,Replay Politique,homepage,2024-05-09T00:54:12.379Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
i5dDWdqlkpE,Elections européennes : le Grand Débat,Public Sénat,homepage,2024-05-09T00:54:12.440Z,10.0,0,55,45,,,,0,0,0,0,0,1,1,0
4C73l2a_3-0,Inspecteur Derrick- La Fin Du Voyage,Ari,homepage,2024-05-09T00:54:12.489Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
W4umXJL_9GE,Présidence de la République et laïcité : le deux poids deux mesures,Jean-François Coulomme,homepage,2024-05-09T00:54:12.498Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
_3j7RDjnTv4,Deuxième Complément denquête sur Jordan Bardella : lémission devient PUTACLIC daprès Cyril,Touche pas à mon poste !,homepage,2024-05-09T00:54:12.503Z,10.0,0,55,45,,,,1,0,0,0,0,1,1,0
rGPJH_0DdG8,Emmanuel Macron narrête pas de dépenser : le ras le bol de François Lenglet,RTL,homepage,2024-05-09T00:54:12.508Z,10.0,0,55,45,,,,0,0,0,0,1,1,0,0
70_vcb0EQtk,"🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC",RMC,homepage,2024-05-09T00:54:12.513Z,10.0,0,55,45,,,,1,0,0,0,0,1,1,0
kIdTmnXEjw8,"1940, the secrets of the armistice - The hidden recordings",imineo Documentaires,homepage,2024-05-09T00:54:12.518Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
Ws95BRUKsB8,"Thierry Ardisson: Cyril Hanouna est une racaille inculte, un type qui na aucune  éducation",Oumma,homepage,2024-05-09T00:54:12.522Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
7cRFmYkNIK0,Le vif échange entre Clémentine Autain et Jordan Bardella sur les tenues religieuses à lécole,BFMTV,homepage,2024-05-09T00:54:12.527Z,10.0,0,55,45,,,,1,1,0,0,0,1,1,0
mzbMzBOJRQQ,Le Duel du Dimanche : Robert Ménard VS Aymeric Caron. BFMTV du 07/04/2024,Replay Politique,homepage,2024-05-09T00:54:12.534Z,10.0,0,55,45,,,,1,0,0,0,0,1,0,0
JGVq7J5_sTk,Live at Met Gala 2024 With Vogue,Vogue,homepage,2024-05-09T00:54:12.539Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
nxPpvbQqXuE,Quest devenu le tout premier Influvoleur ?,Simon Puech,homepage,2024-05-09T00:54:12.544Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
DFaUqSj-HHI,Mylène Farmer - Nevermore Le Film (Teaser # 1),Mylène Farmer,homepage,2024-05-09T00:54:12.548Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
vUTOEA5FgXE,Jai pris en main les nouveaux iPad Pro OLED 2024 !,TheiCollection,homepage,2024-05-09T00:54:12.551Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
OO_29hTCBos,Résumé Lille - OL | Ligue 1 J32 | Olympique Lyonnais,Olympique Lyonnais,homepage,2024-05-09T00:54:12.555Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
cbyMe-0sSok,MAYADORABLE BALANCE SON FRIGO ! (je découvre des trucs.... Beanz ? Gravy ?) ft. @Mayadorable,Juju Fitcats,homepage,2024-05-09T00:54:12.559Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
u0YnbsyvGS0,Le Comte de Monte-Cristo - Bande-annonce Officielle 4K,Pathe,homepage,2024-05-09T00:54:12.563Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
S-XWLZxxBe8,PSG 0-1 Dortmund : Le débrief de lélimination du Paris Saint-Germain,L'ÉQUIPE,homepage,2024-05-09T00:54:12.567Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
X38FE67Po3E,Francis Cabrel - Les tutos guitare (Episode 2 : La cabane du pêcheur),Francis Cabrel,homepage,2024-05-09T00:54:12.571Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
-qjs54ZTRBQ,alyona alyona & Jerry Heil - Teresa & Maria (LIVE) | Ukraine 🇺🇦 | First Semi-Final | Eurovision 2024,Eurovision Song Contest,homepage,2024-05-09T00:54:12.577Z,10.0,0,55,45,,,,0,0,0,0,0,1,0,0
pT0U-KRw5Jw,5 THÉORIES SUR BATMAN (#114),Didi,homepage,2024-05-09T00:54:12.582Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
5mJWkH3YTpI,"QUESTION POUR UN JACKSON  (Ft Tonio,Lonni,Totoche,Evan et Shess)",Moby,homepage,2024-05-09T00:54:12.586Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
MRlMKFGHKVI,"Européennes 2024 : Antonin Duarte, les entretiens dEuropaNova n°14 par Isabelle Négrier",EuropaNova,homepage,2024-05-09T00:54:12.591Z,10.0,0,55,45,,,,0,0,0,0,0,1,1,0
JcW4Q7h5KXQ,Tunnel Zaman / تونل زمان - بهترین های شبکه صفر قسمت ۱,manototv,homepage,2024-05-09T00:54:12.595Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
fBAd_Fu5Sps,Top 10 Ballkid Moments Ever! | Australian Open,Australian Open TV,homepage,2024-05-09T00:54:12.599Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
AJ-yWhqWHcY,LHistoire des Évadés dAlcatraz,PROFESSION GANGSTER,homepage,2024-05-09T00:54:12.604Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
EEgdO0j0-3M,Le pire date ? Les anecdotes de Philippe Bohxo,Europe 1,homepage,2024-05-09T00:54:12.608Z,10.0,0,55,45,,,,0,0,0,0,0,1,1,0
Bmk7pyla-4Y,Dua Lipa - Houdini (London Sessions),Dua Lipa,homepage,2024-05-09T00:54:12.613Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
c33-Kw-PUGs,Le Billet de Train Qui Coûte 9783€ / Nuit,Hugoposé,homepage,2024-05-09T00:54:12.619Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
czPJnCUfCZs,Drodzy państwo - reportaż D. Kubika i G. Łakomskiego [Czarno na białym TVN24],Czarno na białym TVN24,homepage,2024-05-09T00:54:12.627Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
8S3Ezs1x4Xk,Le fameux dispositif quantique à 11000€ qui développe la conscience à linfini,Deus Ex Silicium,homepage,2024-05-09T00:54:12.632Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
NSfKoiHVkX4,Zidane 10 France Goals That Shocked the World !,Zinedine Zidane 10,homepage,2024-05-09T00:54:12.636Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
uvpqanGZh-g,PREMIÈRE ÉDITION | SORBONNE OCCUPÉE: 88 MANIFESTANTS INTERPELLÉS,Poseidon Media,homepage,2024-05-09T00:54:12.643Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
hyv3xZB7tEI,Lintégrale des Questions au Gouvernement | 07/05/2024,LCP - Assemblée nationale,homepage,2024-05-09T00:54:12.648Z,10.0,0,55,45,,,,0,0,0,0,0,0,0,1
T90gtGVV_VM,Edith Piaf vs Eric Zemmour | Cécile Giroud & Kody | Le Grand Cactus 152,Le Grand Cactus - RTBF,regular,2024-05-09T00:57:17.129Z,,180000,56,46,,,,1,0,0,0,0,1,0,0
HMSiyuCE2TE,"
          
          
          
          
            Joe Biden et Rocco Siffredi | Damien Gillard et Kody | Le Grand Cactus 118
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.287Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
dohBIuFeXZ8,"
          
          
          
          
            Eric Zemmour | Kody | Le Grand Cactus 111
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.305Z,,0,56,46,T90gtGVV_VM,,,1,0,0,0,0,1,0,0
-izGlO9X2PI,"
          
          
          
          
            Antoine De Caunes et José Garcia au dîner de cons | Damien Gillard & Kody | Le Grand Cactus 150
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.310Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
5QvVu6ERtiM,"
          
          
          
          
            Macron face à Poutine | Damien Gillard, Antoine Donneaux & Isabelle Hauben | Le Grand Cactus 151
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.316Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,1,1,0,0
WFWfzObr25Q,"
          
          
          
          
            Jean-Claude Van Damme et Issa Tshisékidirien | Kody et Sum | Le Grand Cactus 122
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.323Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
hVHZ2p0pW9U,"
          
          
          
          
            Linvité : Jésus de Nazareth | Kody | Le Grand Cactus 49
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.330Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
tHXgEPHn9Bc,"
          
          
          
          
            Bob Marley et Frank Vandenbroucke | Kody & Damien Gillard | Le Grand Cactus 149.
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.335Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
8iPbqUhGdcQ,"
          
          
          
          
            Kim Jong-Un | Kody |  Le Grand Cactus 44
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.340Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
Y6huZnbtCDc,"
          
          
          
          
            Linvité : Gérard Depardieu | Kody | Le Grand Cactus 37
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.346Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
w3pNKnQoX5M,"
          
          
          
          
            Kylian Mbappé | Kody | Le Grand Cactus 130
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.351Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
jc64xPBmByA,"
          
          
          
          
            Kev Adams, Hugues Aufray et Renaud | Kody, Damien Gillard, Kev Adams | Le Grand Cactus142
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.356Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
vn9cdz4db7g,"
          
          
          
          
            Linvité : Jean-Claude Van Damme | Kody | Le Grand Cactus 26
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.363Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
rayhd4iV_OI,"
          
          
          
          
            Les candidats Trump & Biden | Kody, Damien Gillard, Yann Stotz & Tamara Payne | Le Grand Cactus 150
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.367Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,1,0,0
QCttMp2nygw,"
          
          
          
          
            Linvité : Michel Drucker | Kody | Le Grand Cactus 29
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.373Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
hl6qy_cSyq8,"
          
          
          
          
            Thierry Luthers, David Jeanmotte et Livia Dushkoff | Le Grand Cactus 125
          
        ",Le Grand Cactus - RTBF,proposal,2024-05-09T00:57:18.378Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
w58ScvO2NXY,"
          
          
          
          
            Lislam - Cest pas sorcier [Intégrale]
          
        ",Cest pas sorcier,proposal,2024-05-09T00:57:18.383Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
SMI0QipzYXA,"
          
          
          
          
            Le meilleur de Booder dans La Grosse Rigolade !
          
        ",Cest que de la télé,proposal,2024-05-09T00:57:18.387Z,,0,56,46,T90gtGVV_VM,,,0,0,0,0,0,0,0,1
UIqGMYn8MR0,Suspension des allocations aux parents de délinquants : Cyril TACLE sévèrement Gilles,Touche pas à mon poste !,homepage,2024-05-09T00:57:24.464Z,11.0,0,57,46,,,,0,0,0,0,0,0,0,1
w3pNKnQoX5M,Kylian Mbappé | Kody | Le Grand Cactus 130,Le Grand Cactus - RTBF,homepage,2024-05-09T00:57:24.473Z,11.0,0,57,46,,,,0,0,0,0,0,0,0,1
Vl1QApX8--E,Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024,LCP - Assemblée nationale,homepage,2024-05-09T00:57:24.479Z,11.0,0,57,46,,,,0,0,0,0,0,1,1,0
W4umXJL_9GE,Présidence de la République et laïcité : le deux poids deux mesures,Jean-François Coulomme,homepage,2024-05-09T00:57:24.484Z,11.0,0,57,46,,,,0,0,0,0,0,0,0,1
xDwKy6tSCbg,Éric Zemmour face à Jean-Luc Mélenchon chez Cyril Hanouna,Éric Zemmour,homepage,2024-05-09T00:57:24.489Z,11.0,0,57,46,,,,1,1,0,0,0,1,0,0
